PuzzleType,TimeToSolve,ExperienceRating
Logic,10.24,Neutral
Logic,8.90,Neutral
Logic,8.06,Fun
Logic,12.38,Fun
Logic,12.51,Frustrating
Logic,10.18,Neutral
Logic,13.86,Neutral
Logic,10.53,Fun
Logic,12.45,Frustrating
Logic,9.16,Fun
Logic,11.71,Fun
Logic,11.82,Neutral
Logic,11.08,Neutral
Logic,12.68,Neutral
Logic,10.23,Fun
Logic,6.49,Fun
Logic,9.83,Fun
Logic,12.02,Neutral
Logic,6.75,Fun
Logic,7.07,Fun
Logic,10.55,Neutral
Logic,10.74,Fun
Logic,12.94,Frustrating
Logic,10.38,Neutral
Logic,11.52,Neutral
Logic,11.05,Neutral
Logic,11.99,Neutral
Logic,12.33,Neutral
Logic,7.83,Fun
Logic,9.13,Fun
Logic,12.34,Neutral
Logic,6.17,Neutral
Logic,5.36,Fun
Logic,10.77,Neutral
Logic,10.57,Neutral
Logic,9.81,Neutral
Logic,12.20,Neutral
Logic,12.88,Neutral
Logic,12.49,Neutral
Logic,10.15,Neutral
Logic,10.45,Neutral
Logic,11.11,Neutral
Logic,6.25,Fun
Logic,8.49,Fun
Logic,12.09,Neutral
Logic,10.99,Neutral
Logic,7.89,Fun
Logic,13.08,Frustrating
Logic,11.48,Fun
Logic,9.30,Neutral
Logic,10.52,Neutral
Logic,10.63,Neutral
Logic,9.90,Fun
Logic,10.13,Fun
Logic,10.20,Fun
Logic,11.82,Neutral
Logic,12.50,Neutral
Logic,11.60,Neutral
Logic,13.99,Neutral
Logic,11.74,Neutral
Logic,11.15,Neutral
Logic,12.18,Neutral
Logic,10.23,Neutral
Logic,11.96,Neutral
Logic,14.51,Frustrating
Logic,10.08,Fun
Logic,12.57,Neutral
Logic,10.55,Neutral
Logic,9.00,Neutral
Logic,12.77,Neutral
Logic,11.42,Neutral
Logic,9.87,Fun
Logic,14.02,Neutral
Logic,6.79,Neutral
Logic,10.37,Neutral
Logic,10.08,Fun
Logic,10.24,Fun
Logic,10.74,Neutral
Logic,14.22,Frustrating
Logic,6.35,Fun
Logic,12.57,Neutral
Logic,8.98,Fun
Logic,12.38,Neutral
Logic,9.61,Fun
Logic,12.22,Neutral
Logic,10.06,Fun
Logic,9.28,Fun
Logic,8.04,Neutral
Logic,8.50,Fun
Logic,9.77,Neutral
Logic,10.42,Fun
Logic,11.53,Fun
Logic,10.35,Neutral
Logic,12.96,Frustrating
Logic,8.02,Fun
Logic,11.61,Neutral
Logic,12.33,Neutral
Logic,11.52,Neutral
Logic,10.24,Neutral
Logic,9.49,Fun
Logic,7.68,Fun
Logic,7.41,Neutral
Logic,11.90,Neutral
Logic,9.86,Fun
Logic,7.47,Fun
Logic,11.53,Neutral
Logic,12.08,Neutral
Logic,6.20,Fun
Logic,14.18,Neutral
Logic,12.97,Neutral
Logic,7.97,Neutral
Logic,8.89,Fun
Logic,10.92,Neutral
Logic,11.23,Neutral
Logic,8.12,Fun
Logic,9.23,Neutral
Logic,16.67,Frustrating
Logic,12.37,Frustrating
Logic,13.28,Neutral
Logic,8.91,Neutral
Logic,9.88,Neutral
Logic,7.80,Neutral
Logic,11.22,Fun
Logic,10.40,Fun
Logic,15.12,Frustrating
Logic,9.86,Fun
Logic,10.52,Fun
Logic,8.62,Fun
Logic,10.96,Neutral
Logic,8.93,Neutral
Logic,8.42,Neutral
Logic,10.29,Neutral
Logic,8.69,Fun
Logic,8.78,Neutral
Logic,11.52,Neutral
Logic,12.68,Neutral
Logic,12.24,Neutral
Logic,10.49,Neutral
Logic,10.68,Neutral
Logic,8.98,Neutral
Logic,11.09,Fun
Logic,12.50,Neutral
Logic,8.56,Fun
Logic,12.50,Frustrating
Logic,9.20,Neutral
Logic,11.36,Fun
Logic,7.72,Fun
Logic,10.84,Neutral
Logic,13.12,Neutral
Logic,10.34,Fun
Logic,7.33,Fun
Logic,13.76,Frustrating
Logic,8.86,Fun
Logic,8.54,Fun
Logic,9.27,Neutral
Logic,8.51,Neutral
Logic,10.89,Neutral
Logic,11.17,Neutral
Logic,9.78,Fun
Logic,12.14,Neutral
Logic,11.39,Neutral
Logic,7.94,Fun
Logic,11.82,Fun
Logic,7.90,Fun
Logic,10.33,Neutral
Logic,9.95,Fun
Logic,8.90,Fun
Logic,12.75,Neutral
Logic,10.55,Fun
Logic,11.54,Fun
Logic,10.41,Neutral
Logic,8.73,Fun
Logic,11.66,Neutral
Logic,8.91,Fun
Logic,12.20,Neutral
Logic,15.33,Frustrating
Logic,11.19,Neutral
Logic,11.85,Neutral
Logic,11.37,Neutral
Logic,13.00,Neutral
Logic,8.00,Fun
Logic,8.59,Fun
Logic,10.65,Neutral
Logic,10.38,Neutral
Logic,8.20,Fun
Logic,6.99,Fun
Logic,9.56,Fun
Logic,13.79,Neutral
Logic,14.99,Frustrating
Logic,12.17,Neutral
Logic,7.26,Fun
Logic,12.00,Fun
Logic,9.42,Fun
Logic,10.76,Neutral
Logic,11.86,Neutral
Logic,13.82,Neutral
Logic,10.77,Fun
Logic,9.09,Neutral
Logic,12.03,Neutral
Logic,12.14,Neutral
Logic,12.31,Frustrating
Logic,12.79,Neutral
Logic,11.08,Neutral
Logic,8.61,Fun
Logic,10.77,Neutral
Logic,6.98,Fun
Logic,12.80,Neutral
Logic,11.51,Neutral
Logic,11.91,Neutral
Logic,10.82,Neutral
Logic,5.72,Fun
Logic,9.28,Fun
Logic,12.39,Neutral
Logic,9.95,Neutral
Logic,12.17,Neutral
Logic,8.62,Fun
Logic,11.02,Neutral
Logic,9.40,Fun
Logic,9.20,Fun
Logic,10.13,Neutral
Logic,13.93,Neutral
Logic,10.84,Fun
Logic,10.94,Neutral
Logic,13.68,Neutral
Logic,9.92,Fun
Logic,11.54,Fun
Logic,9.05,Fun
Logic,12.20,Neutral
Logic,7.81,Fun
Logic,10.39,Fun
Logic,12.76,Neutral
Logic,13.18,Neutral
Logic,10.33,Fun
Logic,5.72,Fun
Logic,13.79,Neutral
Logic,9.25,Fun
Logic,11.94,Neutral
Logic,7.11,Fun
Logic,9.61,Neutral
Logic,13.76,Neutral
Logic,11.19,Neutral
Logic,11.19,Neutral
Logic,12.30,Neutral
Logic,7.77,Fun
Logic,10.56,Fun
Logic,11.45,Fun
Logic,12.77,Neutral
Logic,8.88,Fun
Logic,10.97,Neutral
Logic,11.83,Neutral
Logic,17.93,Frustrating
Logic,13.68,Neutral
Logic,5.76,Fun
Logic,10.53,Neutral
Logic,10.88,Neutral
Logic,12.14,Neutral
